session,game_id,mode,my_elo_before,opp_elo,elo_delta,my_elo_after,won,total_rounds,final_my_hp,final_opp_hp,round_num,country,excluded,my_score,opp_score,winner,damage,used_mult,my_hp_after,opp_hp_after,my_mult_after,opp_mult_after,opp1_country,opp2_country
26W16.04,0452,move,1191,1143,-18,1173,False,10,0,4951,10,my,False,2467,4926,opp,6148,2.5,0,4951,4.0,3.0,,
26W16.04,0453,move,1173,1194,17,1190,True,9,4921,0,1,au,False,4998,4996,me,2,1.0,6000,5998,1.5,1.0,,
26W16.04,0453,move,1173,1194,17,1190,True,9,4921,0,2,rs,False,4967,4411,me,834,1.5,6000,5164,2.0,1.0,,
26W16.04,0453,move,1173,1194,17,1190,True,9,4921,0,3,ng,False,4997,4833,me,328,2.0,6000,4836,2.5,1.0,,
26W16.04,0453,move,1173,1194,17,1190,True,9,4921,0,4,se,False,4997,4996,me,3,2.5,6000,4833,3.0,1.0,,
26W16.04,0453,move,1173,1194,17,1190,True,9,4921,0,5,cl,False,4989,4900,me,267,3.0,6000,4566,3.5,1.0,,
26W16.04,0453,move,1173,1194,17,1190,True,9,4921,0,6,th,False,4236,4844,opp,608,1.0,5392,4566,3.5,1.5,,
26W16.04,0453,move,1173,1194,17,1190,True,9,4921,0,7,in,False,3928,3904,me,84,3.5,5392,4482,4.0,1.5,,
26W16.04,0453,move,1173,1194,17,1190,True,9,4921,0,8,kh,False,4684,4998,opp,471,1.5,4921,4482,4.0,2.0,,
26W16.04,0453,move,1173,1194,17,1190,True,9,4921,0,9,ru,False,4613,2805,me,7232,4.0,4921,0,4.5,2.0,,
26W16.04,0454,move,1190,1177,-17,1173,False,10,0,3712,1,se,False,4861,4994,opp,133,1.0,5867,6000,1.0,1.5,,
26W16.04,0454,move,1190,1177,-17,1173,False,10,0,3712,2,id,False,4993,4809,me,184,1.0,5867,5816,1.5,1.5,,
26W16.04,0454,move,1190,1177,-17,1173,False,10,0,3712,3,it,False,4983,3857,me,1689,1.5,5867,4127,2.0,1.5,,
26W16.04,0454,move,1190,1177,-17,1173,False,10,0,3712,4,dk,False,4987,4998,opp,17,1.5,5850,4127,2.0,2.0,,
26W16.04,0454,move,1190,1177,-17,1173,False,10,0,3712,5,au,False,4749,4967,opp,436,2.0,5414,4127,2.0,2.5,,
26W16.04,0454,move,1190,1177,-17,1173,False,10,0,3712,6,it,False,4994,4909,me,170,2.0,5414,3957,2.5,2.5,,
26W16.04,0454,move,1190,1177,-17,1173,False,10,0,3712,7,vn,False,4367,4984,opp,1543,2.5,3871,3957,2.5,3.0,,
26W16.04,0454,move,1190,1177,-17,1173,False,10,0,3712,8,vn,False,4753,4655,me,245,2.5,3871,3712,3.0,3.0,,
26W16.04,0454,move,1190,1177,-17,1173,False,10,0,3712,9,kr,False,4554,4963,opp,1227,3.0,2644,3712,3.0,3.5,,
26W16.04,0454,move,1190,1177,-17,1173,False,10,0,3712,10,ru,False,2748,4458,opp,5985,3.5,0,3712,3.0,4.0,,
26W16.04,0455,move,1173,1194,-15,1158,False,9,0,5166,1,bw,False,4983,4955,me,28,1.0,6000,5972,1.5,1.0,,
26W16.04,0455,move,1173,1194,-15,1158,False,9,0,5166,2,jp,False,4819,4862,opp,43,1.0,5957,5972,1.5,1.5,,
26W16.04,0455,move,1173,1194,-15,1158,False,9,0,5166,3,ar,False,4999,5000,opp,2,1.5,5955,5972,1.5,2.0,,
26W16.04,0455,move,1173,1194,-15,1158,False,9,0,5166,4,fi,False,4929,4970,opp,82,2.0,5873,5972,1.5,2.5,,
26W16.04,0455,move,1173,1194,-15,1158,False,9,0,5166,5,ru,False,4417,4068,me,524,1.5,5873,5448,2.0,2.5,,
26W16.04,0455,move,1173,1194,-15,1158,False,9,0,5166,6,cl,False,4855,4940,opp,213,2.5,5660,5448,2.0,3.0,,
26W16.04,0455,move,1173,1194,-15,1158,False,9,0,5166,7,se,False,4926,5000,opp,222,3.0,5438,5448,2.0,3.5,,
26W16.04,0455,move,1173,1194,-15,1158,False,9,0,5166,8,pt,False,4999,4858,me,282,2.0,5438,5166,2.5,3.5,,
26W16.04,0455,move,1173,1194,-15,1158,False,9,0,5166,9,vn,False,3299,4929,opp,5705,3.5,0,5166,2.5,4.0,,
26W16.04,0456,move,1158,1193,18,1176,True,11,1082,0,1,id,False,4867,4929,opp,62,1.0,5938,6000,1.0,1.5,,
26W16.04,0456,move,1158,1193,18,1176,True,11,1082,0,2,hu,False,4873,4968,opp,143,1.5,5795,6000,1.0,2.0,,
26W16.04,0456,move,1158,1193,18,1176,True,11,1082,0,3,ru,False,2909,4258,opp,2698,2.0,3097,6000,1.0,2.5,,
26W16.04,0456,move,1158,1193,18,1176,True,11,1082,0,4,ca,False,4932,2863,me,2069,1.0,3097,3931,1.5,2.5,,
26W16.04,0456,move,1158,1193,18,1176,True,11,1082,0,5,tr,False,4999,3226,me,2660,1.5,3097,1271,2.0,2.5,,
26W16.04,0456,move,1158,1193,18,1176,True,11,1082,0,6,au,False,4870,4853,me,34,2.0,3097,1237,2.5,2.5,,
26W16.04,0456,move,1158,1193,18,1176,True,11,1082,0,7,tw,False,4745,4987,opp,605,2.5,2492,1237,2.5,3.0,,
26W16.04,0456,move,1158,1193,18,1176,True,11,1082,0,8,vn,False,4358,4828,opp,1410,3.0,1082,1237,2.5,3.5,,
26W16.04,0456,move,1158,1193,18,1176,True,11,1082,0,9,kh,False,4789,4786,me,8,2.5,1082,1229,3.0,3.5,,
26W16.04,0456,move,1158,1193,18,1176,True,11,1082,0,10,nl,False,4962,4952,me,30,3.0,1082,1199,3.5,3.5,,
26W16.04,0456,move,1158,1193,18,1176,True,11,1082,0,11,us,False,4864,4146,me,2513,3.5,1082,0,4.0,3.5,,
26W16.05,0457,move,1176,1282,-11,1165,False,7,0,5902,1,mx,False,4835,4890,opp,55,1.0,5945,6000,1.0,1.5,,
26W16.05,0457,move,1176,1282,-11,1165,False,7,0,5902,2,no,False,4971,4989,opp,27,1.5,5918,6000,1.0,2.0,,
26W16.05,0457,move,1176,1282,-11,1165,False,7,0,5902,3,ie,False,4968,4870,me,98,1.0,5918,5902,1.5,2.0,,
26W16.05,0457,move,1176,1282,-11,1165,False,7,0,5902,4,ng,False,4548,4997,opp,898,2.0,5020,5902,1.5,2.5,,
26W16.05,0457,move,1176,1282,-11,1165,False,7,0,5902,5,br,False,4471,4874,opp,1008,2.5,4012,5902,1.5,3.0,,
26W16.05,0457,move,1176,1282,-11,1165,False,7,0,5902,6,uk,False,4707,4981,opp,822,3.0,3190,5902,1.5,3.5,,
26W16.05,0457,move,1176,1282,-11,1165,False,7,0,5902,7,za,False,3969,4933,opp,3374,3.5,0,5902,1.5,4.0,,
26W16.05,0458,move,1165,1293,22,1187,True,20,791,0,1,at,False,4677,4999,opp,322,1.0,5678,6000,1.0,1.5,,
26W16.05,0458,move,1165,1293,22,1187,True,20,791,0,2,uk,False,4907,4997,opp,135,1.5,5543,6000,1.0,2.0,,
26W16.05,0458,move,1165,1293,22,1187,True,20,791,0,3,pe,False,5000,4529,me,471,1.0,5543,5529,1.5,2.0,,
26W16.05,0458,move,1165,1293,22,1187,True,20,791,0,4,se,False,4788,5000,opp,424,2.0,5119,5529,1.5,2.5,,
26W16.05,0458,move,1165,1293,22,1187,True,20,791,0,5,mx,False,4684,4591,me,140,1.5,5119,5389,2.0,2.5,,
26W16.05,0458,move,1165,1293,22,1187,True,20,791,0,6,id,False,4712,4944,opp,580,2.5,4539,5389,2.0,3.0,,
26W16.05,0458,move,1165,1293,22,1187,True,20,791,0,7,jp,False,4715,4913,opp,594,3.0,3945,5389,2.0,3.5,,
26W16.05,0458,move,1165,1293,22,1187,True,20,791,0,8,za,False,4825,4782,me,86,2.0,3945,5303,2.5,3.5,,
26W16.05,0458,move,1165,1293,22,1187,True,20,791,0,9,tw,False,4997,4957,me,100,2.5,3945,5203,3.0,3.5,,
26W16.05,0458,move,1165,1293,22,1187,True,20,791,0,10,ca,False,4999,4640,me,1077,3.0,3945,4126,3.5,3.5,,
26W16.05,0458,move,1165,1293,22,1187,True,20,791,0,11,fr,False,5000,4938,me,217,3.5,3945,3909,4.0,3.5,,
26W16.05,0458,move,1165,1293,22,1187,True,20,791,0,12,es,False,4999,4999,tie,0,0.0,3945,3909,4.5,4.0,,
26W16.05,0458,move,1165,1293,22,1187,True,20,791,0,13,th,False,4810,4995,opp,740,4.0,3205,3909,4.5,4.5,,
26W16.05,0458,move,1165,1293,22,1187,True,20,791,0,14,id,False,4981,4979,me,9,4.5,3205,3900,5.0,4.5,,
26W16.05,0458,move,1165,1293,22,1187,True,20,791,0,15,ca,False,4999,4982,me,85,5.0,3205,3815,5.5,4.5,,
26W16.05,0458,move,1165,1293,22,1187,True,20,791,0,16,uk,False,5000,5000,tie,0,0.0,3205,3815,6.0,5.0,,
26W16.05,0458,move,1165,1293,22,1187,True,20,791,0,17,dk,False,4717,4999,opp,1410,5.0,1795,3815,6.0,5.5,,
26W16.05,0458,move,1165,1293,22,1187,True,20,791,0,18,at,False,4846,4999,opp,842,5.5,953,3815,6.0,6.0,,
26W16.05,0458,move,1165,1293,22,1187,True,20,791,0,19,ch,False,4970,4997,opp,162,6.0,791,3815,6.0,6.5,,
26W16.05,0458,move,1165,1293,22,1187,True,20,791,0,20,ca,False,4987,4268,me,4314,6.0,791,0,6.5,6.5,,
26W16.05,0459,move,1187,1114,-19,1168,False,15,0,2186,1,br,False,4305,4218,me,87,1.0,6000,5913,1.5,1.0,,
26W16.05,0459,move,1187,1114,-19,1168,False,15,0,2186,2,id,False,4795,4958,opp,163,1.0,5837,5913,1.5,1.5,,
26W16.05,0459,move,1187,1114,-19,1168,False,15,0,2186,3,il,False,4985,4968,me,26,1.5,5837,5887,2.0,1.5,,
26W16.05,0459,move,1187,1114,-19,1168,False,15,0,2186,4,id,False,3450,4997,opp,2321,1.5,3516,5887,2.0,2.0,,
26W16.05,0459,move,1187,1114,-19,1168,False,15,0,2186,5,uk,False,4756,4949,opp,386,2.0,3130,5887,2.0,2.5,,
26W16.05,0459,move,1187,1114,-19,1168,False,15,0,2186,6,fr,False,4999,4417,me,1164,2.0,3130,4723,2.5,2.5,,
26W16.05,0459,move,1187,1114,-19,1168,False,15,0,2186,7,ar,False,4992,4829,me,408,2.5,3130,4315,3.0,2.5,,
26W16.05,0459,move,1187,1114,-19,1168,False,15,0,2186,8,in,False,4998,4941,me,171,3.0,3130,4144,3.5,2.5,,
26W16.05,0459,move,1187,1114,-19,1168,False,15,0,2186,9,us,False,4786,4950,opp,410,2.5,2720,4144,3.5,3.0,,
26W16.05,0459,move,1187,1114,-19,1168,False,15,0,2186,10,co,False,4995,4930,me,228,3.5,2720,3916,4.0,3.0,,
26W16.05,0459,move,1187,1114,-19,1168,False,15,0,2186,11,no,False,4998,4614,me,1536,4.0,2720,2380,4.5,3.0,,
26W16.05,0459,move,1187,1114,-19,1168,False,15,0,2186,12,za,False,4552,4999,opp,1341,3.0,1379,2380,4.5,3.5,,
26W16.05,0459,move,1187,1114,-19,1168,False,15,0,2186,13,pt,False,4805,4762,me,194,4.5,1379,2186,5.0,3.5,,
26W16.05,0459,move,1187,1114,-19,1168,False,15,0,2186,14,gr,False,4663,4912,opp,872,3.5,507,2186,5.0,4.0,,
26W16.05,0459,move,1187,1114,-19,1168,False,15,0,2186,15,ca,False,4620,4998,opp,1512,4.0,0,2186,5.0,4.5,,
26W16.05,0460,move,1168,1106,13,1181,True,12,3706,0,1,us,False,4849,4979,opp,130,1.0,5870,6000,1.0,1.5,,
26W16.05,0460,move,1168,1106,13,1181,True,12,3706,0,2,fr,False,4939,4311,me,628,1.0,5870,5372,1.5,1.5,,
26W16.05,0460,move,1168,1106,13,1181,True,12,3706,0,3,id,False,3121,4195,opp,1611,1.5,4259,5372,1.5,2.0,,
26W16.05,0460,move,1168,1106,13,1181,True,12,3706,0,4,pl,False,4907,4995,opp,176,2.0,4083,5372,1.5,2.5,,
26W16.05,0460,move,1168,1106,13,1181,True,12,3706,0,5,za,False,5000,4747,me,380,1.5,4083,4992,2.0,2.5,,
26W16.05,0460,move,1168,1106,13,1181,True,12,3706,0,6,br,False,4984,4247,me,1474,2.0,4083,3518,2.5,2.5,,
26W16.05,0460,move,1168,1106,13,1181,True,12,3706,0,7,vn,False,4495,3978,me,1293,2.5,4083,2225,3.0,2.5,,
26W16.05,0460,move,1168,1106,13,1181,True,12,3706,0,8,id,False,4532,4558,opp,65,2.5,4018,2225,3.0,3.0,,
26W16.05,0460,move,1168,1106,13,1181,True,12,3706,0,9,us,False,4956,4481,me,1425,3.0,4018,800,3.5,3.0,,
26W16.05,0460,move,1168,1106,13,1181,True,12,3706,0,10,ca,False,4622,4726,opp,312,3.0,3706,800,3.5,3.5,,
26W16.05,0460,move,1168,1106,13,1181,True,12,3706,0,11,is,False,5000,4787,me,746,3.5,3706,54,4.0,3.5,,
26W16.05,0460,move,1168,1106,13,1181,True,12,3706,0,12,tr,False,4970,4913,me,228,4.0,3706,0,4.5,3.5,,
26W16.05,0461,move,1181,1218,-14,1167,False,8,0,5298,1,no,False,4991,4981,me,10,1.0,6000,5990,1.5,1.0,,
26W16.05,0461,move,1181,1218,-14,1167,False,8,0,5298,2,us,False,4564,4997,opp,433,1.0,5567,5990,1.5,1.5,,
26W16.05,0461,move,1181,1218,-14,1167,False,8,0,5298,3,ie,False,5000,4807,me,290,1.5,5567,5700,2.0,1.5,,
26W16.05,0461,move,1181,1218,-14,1167,False,8,0,5298,4,vn,False,3410,4631,opp,1832,1.5,3735,5700,2.0,2.0,,
26W16.05,0461,move,1181,1218,-14,1167,False,8,0,5298,5,jp,False,3845,4906,opp,2122,2.0,1613,5700,2.0,2.5,,
26W16.05,0461,move,1181,1218,-14,1167,False,8,0,5298,6,cz,False,4945,4744,me,402,2.0,1613,5298,2.5,2.5,,
26W16.05,0461,move,1181,1218,-14,1167,False,8,0,5298,7,br,False,4314,4785,opp,1178,2.5,435,5298,2.5,3.0,,
26W16.05,0461,move,1181,1218,-14,1167,False,8,0,5298,8,id,False,4117,4942,opp,2475,3.0,0,5298,2.5,3.5,,
26W16.05,0462,move,1167,0,-10,1157,False,13,0,5980,1,ro,False,4986,4968,me,18,1.0,6000,5982,1.5,1.0,,
26W16.05,0462,move,1167,0,-10,1157,False,13,0,5980,2,uk,False,4967,4986,opp,19,1.0,5981,5982,1.5,1.5,,
26W16.05,0462,move,1167,0,-10,1157,False,13,0,5980,3,ro,False,4988,4995,opp,11,1.5,5970,5982,1.5,2.0,,
26W16.05,0462,move,1167,0,-10,1157,False,13,0,5980,4,in,False,4284,4628,opp,688,2.0,5282,5982,1.5,2.5,,
26W16.05,0462,move,1167,0,-10,1157,False,13,0,5980,5,hu,False,4973,4998,opp,63,2.5,5219,5982,1.5,3.0,,
26W16.05,0462,move,1167,0,-10,1157,False,13,0,5980,6,ar,False,4617,4695,opp,234,3.0,4985,5982,1.5,3.5,,
26W16.05,0462,move,1167,0,-10,1157,False,13,0,5980,7,mx,False,4928,4989,opp,214,3.5,4771,5982,1.5,4.0,,
26W16.05,0462,move,1167,0,-10,1157,False,13,0,5980,8,br,False,4156,4910,opp,3016,4.0,1755,5982,1.5,4.5,,
26W16.05,0462,move,1167,0,-10,1157,False,13,0,5980,9,au,False,4999,4998,me,2,1.5,1755,5980,2.0,4.5,,
26W16.05,0462,move,1167,0,-10,1157,False,13,0,5980,10,uk,False,5000,5000,tie,0,0.0,1755,5980,2.5,5.0,,
26W16.05,0462,move,1167,0,-10,1157,False,13,0,5980,11,gr,False,4820,4889,opp,345,5.0,1410,5980,2.5,5.5,,
26W16.05,0462,move,1167,0,-10,1157,False,13,0,5980,12,us,False,4993,4999,opp,33,5.5,1377,5980,2.5,6.0,,
26W16.05,0462,move,1167,0,-10,1157,False,13,0,5980,13,es,False,4436,5000,opp,3384,6.0,0,5980,2.5,6.5,,
26W16.05,0463,move,1157,1186,17,1174,True,13,1318,0,1,jp,False,4976,4940,me,36,1.0,6000,5964,1.5,1.0,,
26W16.05,0463,move,1157,1186,17,1174,True,13,1318,0,2,id,False,2618,3207,opp,589,1.0,5411,5964,1.5,1.5,,
26W16.05,0463,move,1157,1186,17,1174,True,13,1318,0,3,br,False,4855,4799,me,84,1.5,5411,5880,2.0,1.5,,
26W16.05,0463,move,1157,1186,17,1174,True,13,1318,0,4,ru,False,4028,4381,opp,530,1.5,4881,5880,2.0,2.0,,
26W16.05,0463,move,1157,1186,17,1174,True,13,1318,0,5,us,False,4704,4765,opp,122,2.0,4759,5880,2.0,2.5,,
26W16.05,0463,move,1157,1186,17,1174,True,13,1318,0,6,kr,False,4800,4890,opp,225,2.5,4534,5880,2.0,3.0,,
26W16.05,0463,move,1157,1186,17,1174,True,13,1318,0,7,za,False,4993,3957,me,2072,2.0,4534,3808,2.5,3.0,,
26W16.05,0463,move,1157,1186,17,1174,True,13,1318,0,8,co,False,5000,4964,me,90,2.5,4534,3718,3.0,3.0,,
26W16.05,0463,move,1157,1186,17,1174,True,13,1318,0,9,fr,False,4988,4397,me,1773,3.0,4534,1945,3.5,3.0,,
26W16.05,0463,move,1157,1186,17,1174,True,13,1318,0,10,mx,False,3767,4839,opp,3216,3.0,1318,1945,3.5,3.5,,
26W16.05,0463,move,1157,1186,17,1174,True,13,1318,0,11,mx,False,4727,4627,me,350,3.5,1318,1595,4.0,3.5,,
26W16.05,0463,move,1157,1186,17,1174,True,13,1318,0,12,us,False,4916,4594,me,1288,4.0,1318,307,4.5,3.5,,
26W16.05,0463,move,1157,1186,17,1174,True,13,1318,0,13,pl,False,4683,4111,me,2574,4.5,1318,0,5.0,3.5,,
26W16.05,0464,move,1174,1333,-9,1165,False,4,0,5859,1,jp,False,4936,4795,me,141,1.0,6000,5859,1.5,1.0,,
26W16.05,0464,move,1174,1333,-9,1165,False,4,0,5859,2,se,False,4977,5000,opp,23,1.0,5977,5859,1.5,1.5,,
26W16.05,0464,move,1174,1333,-9,1165,False,4,0,5859,3,za,False,4721,4904,opp,275,1.5,5702,5859,1.5,2.0,,
26W16.05,0464,move,1174,1333,-9,1165,False,4,0,5859,4,br,False,1422,4334,opp,5824,2.0,0,5859,1.5,2.5,,
26W16.05,0465,move,1165,1204,18,1183,True,9,3484,0,1,fr,False,4999,4826,me,173,1.0,6000,5827,1.5,1.0,,
26W16.05,0465,move,1165,1204,18,1183,True,9,3484,0,2,vn,False,4958,3364,me,2391,1.5,6000,3436,2.0,1.0,,
26W16.05,0465,move,1165,1204,18,1183,True,9,3484,0,3,nz,False,1747,4151,opp,2404,1.0,3596,3436,2.0,1.5,,
26W16.05,0465,move,1165,1204,18,1183,True,9,3484,0,4,si,False,4997,4961,me,72,2.0,3596,3364,2.5,1.5,,
26W16.05,0465,move,1165,1204,18,1183,True,9,3484,0,5,us,False,4798,3949,me,2123,2.5,3596,1241,3.0,1.5,,
26W16.05,0465,move,1165,1204,18,1183,True,9,3484,0,6,us,False,4863,4915,opp,78,1.5,3518,1241,3.0,2.0,,
26W16.05,0465,move,1165,1204,18,1183,True,9,3484,0,7,cz,False,4983,5000,opp,34,2.0,3484,1241,3.0,2.5,,
26W16.05,0465,move,1165,1204,18,1183,True,9,3484,0,8,th,False,4807,4713,me,282,3.0,3484,959,3.5,2.5,,
26W16.05,0465,move,1165,1204,18,1183,True,9,3484,0,9,ru,False,4620,896,me,13034,3.5,3484,0,4.0,2.5,,
26W16.05,0466,move,1183,0,-15,1168,False,7,0,5877,1,om,False,4892,4974,opp,82,1.0,5918,6000,1.0,1.5,,
26W16.05,0466,move,1183,0,-15,1168,False,7,0,5877,2,tr,False,3921,4903,opp,1473,1.5,4445,6000,1.0,2.0,,
26W16.05,0466,move,1183,0,-15,1168,False,7,0,5877,3,us,False,4556,4955,opp,798,2.0,3647,6000,1.0,2.5,,
26W16.05,0466,move,1183,0,-15,1168,False,7,0,5877,4,cl,False,4917,4978,opp,153,2.5,3494,6000,1.0,3.0,,
26W16.05,0466,move,1183,0,-15,1168,False,7,0,5877,5,de,False,4547,4424,me,123,1.0,3494,5877,1.5,3.0,,
26W16.05,0466,move,1183,0,-15,1168,False,7,0,5877,6,my,False,4992,4992,tie,0,0.0,3494,5877,2.0,3.5,,
26W16.05,0466,move,1183,0,-15,1168,False,7,0,5877,7,ca,False,3649,4956,opp,4575,3.5,0,5877,2.0,4.0,,
26W16.05,0467,move,1168,1162,16,1184,True,8,5691,0,1,lt,False,4806,4772,me,34,1.0,6000,5966,1.5,1.0,,
26W16.05,0467,move,1168,1162,16,1184,True,8,5691,0,2,mx,False,4889,4971,opp,82,1.0,5918,5966,1.5,1.5,,
26W16.05,0467,move,1168,1162,16,1184,True,8,5691,0,3,us,False,4657,4720,opp,95,1.5,5823,5966,1.5,2.0,,
26W16.05,0467,move,1168,1162,16,1184,True,8,5691,0,4,us,False,4998,4989,me,14,1.5,5823,5952,2.0,2.0,,
26W16.05,0467,move,1168,1162,16,1184,True,8,5691,0,5,jp,False,4915,4981,opp,132,2.0,5691,5952,2.0,2.5,,
26W16.05,0467,move,1168,1162,16,1184,True,8,5691,0,6,fr,False,4993,4776,me,434,2.0,5691,5518,2.5,2.5,,
26W16.05,0467,move,1168,1162,16,1184,True,8,5691,0,7,us,False,4987,4933,me,135,2.5,5691,5383,3.0,2.5,,
26W16.05,0467,move,1168,1162,16,1184,True,8,5691,0,8,br,False,4594,2562,me,6096,3.0,5691,0,3.5,2.5,,
26W16.05,0468,move,1184,1091,-20,1164,False,12,0,578,1,de,False,4999,4161,me,838,1.0,6000,5162,1.5,1.0,,
26W16.05,0468,move,1184,1091,-20,1164,False,12,0,578,2,br,False,4254,4456,opp,202,1.0,5798,5162,1.5,1.5,,
26W16.05,0468,move,1184,1091,-20,1164,False,12,0,578,3,ar,False,4480,4447,me,50,1.5,5798,5112,2.0,1.5,,
26W16.05,0468,move,1184,1091,-20,1164,False,12,0,578,4,ph,False,4934,4530,me,808,2.0,5798,4304,2.5,1.5,,
26W16.05,0468,move,1184,1091,-20,1164,False,12,0,578,5,hu,False,4873,4838,me,88,2.5,5798,4216,3.0,1.5,,
26W16.05,0468,move,1184,1091,-20,1164,False,12,0,578,6,tr,False,4981,4849,me,396,3.0,5798,3820,3.5,1.5,,
26W16.05,0468,move,1184,1091,-20,1164,False,12,0,578,7,no,False,2827,2947,opp,180,1.5,5618,3820,3.5,2.0,,
26W16.05,0468,move,1184,1091,-20,1164,False,12,0,578,8,tr,False,4990,4553,me,1530,3.5,5618,2290,4.0,2.0,,
26W16.05,0468,move,1184,1091,-20,1164,False,12,0,578,9,us,False,3917,4909,opp,1984,2.0,3634,2290,4.0,2.5,,
26W16.05,0468,move,1184,1091,-20,1164,False,12,0,578,10,ar,False,4997,4569,me,1712,4.0,3634,578,4.5,2.5,,
26W16.05,0468,move,1184,1091,-20,1164,False,12,0,578,11,be,False,3983,4909,opp,2315,2.5,1319,578,4.5,3.0,,
26W16.05,0468,move,1184,1091,-20,1164,False,12,0,578,12,ru,False,3701,4523,opp,2466,3.0,0,578,4.5,3.5,,
26W16.05,0469,move,1164,1147,15,1179,True,10,5642,0,1,ar,False,4981,3741,me,1240,1.0,6000,4760,1.5,1.0,,
26W16.05,0469,move,1164,1147,15,1179,True,10,5642,0,2,py,False,4736,4828,opp,92,1.0,5908,4760,1.5,1.5,,
26W16.05,0469,move,1164,1147,15,1179,True,10,5642,0,3,co,False,4683,4767,opp,126,1.5,5782,4760,1.5,2.0,,
26W16.05,0469,move,1164,1147,15,1179,True,10,5642,0,4,ca,False,4998,4821,me,266,1.5,5782,4494,2.0,2.0,,
26W16.05,0469,move,1164,1147,15,1179,True,10,5642,0,5,pe,False,4926,4996,opp,140,2.0,5642,4494,2.0,2.5,,
26W16.05,0469,move,1164,1147,15,1179,True,10,5642,0,6,us,False,4859,3634,me,2450,2.0,5642,2044,2.5,2.5,,
26W16.05,0469,move,1164,1147,15,1179,True,10,5642,0,7,na,False,4998,4383,me,1538,2.5,5642,506,3.0,2.5,,
26W16.05,0469,move,1164,1147,15,1179,True,10,5642,0,8,vn,False,4871,4855,me,48,3.0,5642,458,3.5,2.5,,
26W16.05,0469,move,1164,1147,15,1179,True,10,5642,0,9,ru,False,4099,4039,me,210,3.5,5642,248,4.0,2.5,,
26W16.05,0469,move,1164,1147,15,1179,True,10,5642,0,10,ee,False,4910,4827,me,332,4.0,5642,0,4.5,2.5,,
26W16.05,0470,move,1179,1247,-13,1166,False,14,0,2547,1,es,False,4625,4928,opp,303,1.0,5697,6000,1.0,1.5,,
26W16.05,0470,move,1179,1247,-13,1166,False,14,0,2547,2,uk,False,4994,4945,me,49,1.0,5697,5951,1.5,1.5,,
26W16.05,0470,move,1179,1247,-13,1166,False,14,0,2547,3,br,False,4370,3953,me,626,1.5,5697,5325,2.0,1.5,,
26W16.05,0470,move,1179,1247,-13,1166,False,14,0,2547,4,us,False,4990,4843,me,294,2.0,5697,5031,2.5,1.5,,
26W16.05,0470,move,1179,1247,-13,1166,False,14,0,2547,5,tr,False,4574,4995,opp,632,1.5,5065,5031,2.5,2.0,,
26W16.05,0470,move,1179,1247,-13,1166,False,14,0,2547,6,au,False,3888,4864,opp,1952,2.0,3113,5031,2.5,2.5,,
26W16.05,0470,move,1179,1247,-13,1166,False,14,0,2547,7,ru,False,4571,4720,opp,373,2.5,2740,5031,2.5,3.0,,
26W16.05,0470,move,1179,1247,-13,1166,False,14,0,2547,8,ph,False,5000,4964,me,90,2.5,2740,4941,3.0,3.0,,
26W16.05,0470,move,1179,1247,-13,1166,False,14,0,2547,9,br,False,4997,4472,me,1575,3.0,2740,3366,3.5,3.0,,
26W16.05,0470,move,1179,1247,-13,1166,False,14,0,2547,10,cr,False,4745,4995,opp,750,3.0,1990,3366,3.5,3.5,,
26W16.05,0470,move,1179,1247,-13,1166,False,14,0,2547,11,fi,False,4996,4762,me,819,3.5,1990,2547,4.0,3.5,,
26W16.05,0470,move,1179,1247,-13,1166,False,14,0,2547,12,nz,False,4998,4998,tie,0,0.0,1990,2547,4.5,4.0,,
26W16.05,0470,move,1179,1247,-13,1166,False,14,0,2547,13,th,False,4863,5000,opp,548,4.0,1442,2547,4.5,4.5,,
26W16.05,0470,move,1179,1247,-13,1166,False,14,0,2547,14,es,False,4217,4999,opp,3519,4.5,0,2547,4.5,5.0,,
26W16.05,0471,move,1166,1260,-12,1154,False,11,0,5354,1,in,False,4986,4675,me,311,1.0,6000,5689,1.5,1.0,,
26W16.05,0471,move,1166,1260,-12,1154,False,11,0,5354,2,ro,False,4864,4998,opp,134,1.0,5866,5689,1.5,1.5,,
26W16.05,0471,move,1166,1260,-12,1154,False,11,0,5354,3,ru,False,3606,3555,me,77,1.5,5866,5612,2.0,1.5,,
26W16.05,0471,move,1166,1260,-12,1154,False,11,0,5354,4,jp,False,4731,4988,opp,386,1.5,5480,5612,2.0,2.0,,
26W16.05,0471,move,1166,1260,-12,1154,False,11,0,5354,5,ca,False,5000,4871,me,258,2.0,5480,5354,2.5,2.0,,
26W16.05,0471,move,1166,1260,-12,1154,False,11,0,5354,6,lk,False,4989,4998,opp,18,2.0,5462,5354,2.5,2.5,,
26W16.05,0471,move,1166,1260,-12,1154,False,11,0,5354,7,br,False,4776,4831,opp,138,2.5,5324,5354,2.5,3.0,,
26W16.05,0471,move,1166,1260,-12,1154,False,11,0,5354,8,ke,False,4486,4997,opp,1533,3.0,3791,5354,2.5,3.5,,
26W16.05,0471,move,1166,1260,-12,1154,False,11,0,5354,9,au,False,4253,4994,opp,2594,3.5,1197,5354,2.5,4.0,,
26W16.05,0471,move,1166,1260,-12,1154,False,11,0,5354,10,ch,False,4998,4998,tie,0,0.0,1197,5354,3.0,4.5,,
